0.000000000000000000e+00,1.103190900000000028e+02
4.299957752227783203e-01,1.103145099999999985e+02
8.629918098449707031e-01,1.103111799999999931e+02
1.292987585067749023e+00,1.103112899999999996e+02
1.724983453750610352e+00,1.103015099999999933e+02
2.154979228973388672e+00,1.102839299999999980e+02
2.584975004196166992e+00,1.102540800000000019e+02
3.014970541000366211e+00,1.102105899999999963e+02
3.444966316223144531e+00,1.101510899999999964e+02
3.874962091445922852e+00,1.100740100000000012e+02
4.304957628250122070e+00,1.099794499999999999e+02
4.744953393936157227e+00,1.098683500000000066e+02
5.174948930740356445e+00,1.097429999999999950e+02
5.604944705963134766e+00,1.095947699999999969e+02
6.034940481185913086e+00,1.094217799999999983e+02
6.464936017990112305e+00,1.092224599999999981e+02
6.894931793212890625e+00,1.089938199999999995e+02
7.324927568435668945e+00,1.087377100000000070e+02
7.754923105239868164e+00,1.084564299999999974e+02
8.194918870925903320e+00,1.081485200000000049e+02
8.624914407730102539e+00,1.078193799999999953e+02
9.054910182952880859e+00,1.074686099999999982e+02
9.484905958175659180e+00,1.071019299999999959e+02
9.914901494979858398e+00,1.067179699999999940e+02
1.034489727020263672e+01,1.063181000000000012e+02
1.077489304542541504e+01,1.058947200000000066e+02
1.121488857269287109e+01,1.054409699999999930e+02
1.164488434791564941e+01,1.049593299999999942e+02
1.207487988471984863e+01,1.044491699999999952e+02
1.250487565994262695e+01,1.039167699999999996e+02
1.293487143516540527e+01,1.033631500000000045e+02
1.336486721038818359e+01,1.027899799999999999e+02
1.379486274719238281e+01,1.021979800000000012e+02
1.422485852241516113e+01,1.015892199999999974e+02
1.466485404968261719e+01,1.009635200000000026e+02
1.509484982490539551e+01,1.003226200000000006e+02
1.557484507560729980e+01,9.959006499999999562e+01
1.604484033584594727e+01,9.884160799999999369e+01
1.652483558654785156e+01,9.807326500000000635e+01
1.700483059883117676e+01,9.728975900000000365e+01
1.748482584953308105e+01,9.648993299999999351e+01
1.796482110023498535e+01,9.567614100000000121e+01
1.844481635093688965e+01,9.484888499999999567e+01
1.892481160163879395e+01,9.401265300000000025e+01
1.940480661392211914e+01,9.316500100000000373e+01
1.988480186462402344e+01,9.230902299999999627e+01
2.036479711532592773e+01,9.144445699999999988e+01
2.083479237556457520e+01,9.057141799999999421e+01
2.131478762626647949e+01,8.968979099999999960e+01
2.179478287696838379e+01,8.880127500000000396e+01
2.227477788925170898e+01,8.790578700000000367e+01
2.275477313995361328e+01,8.700178499999999815e+01
2.323476839065551758e+01,8.609192699999999832e+01
2.371476364135742188e+01,8.517416900000000624e+01
2.419475889205932617e+01,8.425101999999999691e+01
2.466475415229797363e+01,8.331812899999999900e+01
2.514474940299987793e+01,8.237990200000000129e+01
2.562474441528320312e+01,8.143283599999999467e+01
2.610473966598510742e+01,8.048088400000000320e+01
2.658473491668701172e+01,7.951992500000000064e+01
2.706473016738891602e+01,7.855488300000000379e+01
2.754472517967224121e+01,7.758307600000000548e+01
2.802472043037414551e+01,7.660590399999999534e+01
2.850471568107604980e+01,7.562171499999999469e+01
2.897471094131469727e+01,7.463363099999999406e+01
2.945470619201660156e+01,7.363794699999999693e+01
2.993470144271850586e+01,7.263883500000000026e+01
3.041469669342041016e+01,7.163443100000000641e+01
3.089469170570373535e+01,7.062844099999999514e+01
3.137468695640563965e+01,6.961703099999999722e+01
3.185468220710754395e+01,6.860492499999999438e+01
3.233467745780944824e+01,6.758890900000000101e+01
3.280467271804809570e+01,6.657311099999999726e+01
3.328466796875000000e+01,6.555651199999999790e+01
3.376466298103332520e+01,6.454219399999999496e+01
3.424465823173522949e+01,6.353318099999999902e+01
3.472465348243713379e+01,6.252888999999999697e+01
3.520464873313903809e+01,6.153135300000000285e+01
3.568464398384094238e+01,6.053739999999999810e+01
3.616463899612426758e+01,5.955263999999999669e+01
3.664463424682617188e+01,5.857284899999999794e+01
3.711462950706481934e+01,5.760326200000000085e+01
3.759462475776672363e+01,5.664100299999999777e+01
3.807462000846862793e+01,5.569009299999999740e+01
3.855461525917053223e+01,5.474461099999999902e+01
3.903461050987243652e+01,5.381135199999999941e+01
3.951460552215576172e+01,5.288685000000000258e+01
3.999460077285766602e+01,5.197261199999999803e+01
4.047459602355957031e+01,5.106624399999999753e+01
4.095459127426147461e+01,5.016183399999999892e+01
4.142458653450012207e+01,4.924942099999999812e+01
4.190458178520202637e+01,4.833427900000000221e+01
4.238457679748535156e+01,4.741249599999999731e+01
4.286457204818725586e+01,4.648535799999999796e+01
4.334456729888916016e+01,4.554926499999999834e+01
4.382456254959106445e+01,4.461502800000000235e+01
4.430455780029296875e+01,4.367619599999999735e+01
4.478455281257629395e+01,4.272949599999999748e+01
4.526454806327819824e+01,4.178436700000000315e+01
4.573454332351684570e+01,4.084274099999999663e+01
4.621453857421875000e+01,3.990695399999999893e+01
4.669453382492065430e+01,3.898184700000000191e+01
4.717452907562255859e+01,3.807765500000000003e+01
4.765452408790588379e+01,3.719712299999999772e+01
4.813451933860778809e+01,3.634382200000000296e+01
4.861451458930969238e+01,3.551381200000000149e+01
4.909450984001159668e+01,3.471257899999999808e+01
4.957450509071350098e+01,3.394048399999999788e+01
5.004450035095214844e+01,3.320017599999999902e+01
5.052449560165405273e+01,3.248924399999999935e+01
5.100449061393737793e+01,3.181132200000000054e+01
5.148448586463928223e+01,3.116456900000000019e+01
5.196448111534118652e+01,3.055989999999999895e+01
5.244447636604309082e+01,2.999372899999999831e+01
5.292447137832641602e+01,2.946806700000000134e+01
5.340446662902832031e+01,2.897468900000000147e+01
5.387446188926696777e+01,2.851325699999999941e+01
5.435445713996887207e+01,2.807755500000000026e+01
5.483445239067077637e+01,2.766443800000000053e+01
5.531444764137268066e+01,2.727299700000000016e+01
5.579444289207458496e+01,2.690204500000000110e+01
5.627443790435791016e+01,2.655197899999999933e+01
5.675443315505981445e+01,2.622578899999999891e+01
5.723442840576171875e+01,2.591861799999999860e+01
5.771442365646362305e+01,2.562600700000000131e+01
5.818441891670227051e+01,2.535011300000000034e+01
5.866441416740417480e+01,2.509156799999999876e+01
5.914440917968750000e+01,2.484663600000000017e+01
5.962440443038940430e+01,2.461328299999999913e+01
6.010439968109130859e+01,2.438587100000000163e+01
6.058439493179321289e+01,2.416492999999999824e+01
6.106439018249511719e+01,2.394813800000000015e+01
6.154438519477844238e+01,2.373989100000000008e+01
6.201438069343566895e+01,2.354332600000000042e+01
6.249437570571899414e+01,2.335682999999999865e+01
6.297437095642089844e+01,2.317705499999999930e+01
6.345436620712280273e+01,2.300607499999999916e+01
6.393436145782470703e+01,2.284406900000000107e+01
6.441435670852661133e+01,2.269177699999999831e+01
6.489435172080993652e+01,2.254593500000000006e+01
6.537434697151184082e+01,2.240633599999999959e+01
6.585434222221374512e+01,2.227202099999999874e+01
6.632433748245239258e+01,2.214327099999999859e+01
6.680433273315429688e+01,2.202167999999999992e+01
6.728432798385620117e+01,2.190832999999999942e+01
6.776432299613952637e+01,2.180188199999999910e+01
6.824431824684143066e+01,2.170214599999999905e+01
6.872431349754333496e+01,2.160913199999999890e+01
6.920430874824523926e+01,2.152219399999999894e+01
6.968430399894714355e+01,2.144291600000000031e+01
7.015429925918579102e+01,2.136995399999999989e+01
7.063429450988769531e+01,2.130402600000000035e+01
7.111428952217102051e+01,2.124255899999999997e+01
7.159428477287292480e+01,2.118612500000000054e+01
7.207428002357482910e+01,2.113470399999999927e+01
7.255427527427673340e+01,2.108801499999999862e+01
7.303427028656005859e+01,2.104458699999999993e+01
7.351426553726196289e+01,2.100580799999999826e+01
7.399426078796386719e+01,2.097031199999999984e+01
7.446425604820251465e+01,2.093793099999999896e+01
7.494425129890441895e+01,2.090828199999999981e+01
7.542424654960632324e+01,2.088134099999999904e+01
7.590424180030822754e+01,2.085686099999999854e+01
7.638423681259155273e+01,2.083403699999999859e+01
7.686423206329345703e+01,2.081291200000000075e+01
7.734422731399536133e+01,2.079422599999999832e+01
7.782422256469726562e+01,2.077669699999999864e+01
7.830421757698059082e+01,2.076078299999999999e+01
7.877421307563781738e+01,2.074679700000000082e+01
7.925420808792114258e+01,2.073332200000000114e+01
7.973420333862304688e+01,2.072200399999999831e+01
8.021419858932495117e+01,2.071054000000000173e+01
8.069419384002685547e+01,2.070200399999999874e+01
8.117418909072875977e+01,2.069360500000000158e+01
8.165418410301208496e+01,2.068648599999999860e+01
8.213417935371398926e+01,2.067878500000000130e+01
8.260417461395263672e+01,2.067334500000000119e+01
8.308416986465454102e+01,2.066882199999999870e+01
8.356416511535644531e+01,2.066423599999999894e+01
8.404416036605834961e+01,2.065792100000000175e+01
8.452415537834167480e+01,2.065280299999999869e+01
8.500415062904357910e+01,2.064806199999999947e+01
8.548414587974548340e+01,2.064417399999999958e+01
8.596414113044738770e+01,2.064076599999999928e+01
8.644413638114929199e+01,2.063684800000000052e+01
8.691413164138793945e+01,2.063292900000000074e+01
8.739412689208984375e+01,2.063022000000000133e+01
8.787412190437316895e+01,2.062718699999999927e+01
8.835411715507507324e+01,2.062450799999999873e+01
8.883411240577697754e+01,2.062302899999999894e+01
8.931410765647888184e+01,2.062112099999999870e+01
8.979410290718078613e+01,2.062028799999999862e+01
9.027409791946411133e+01,2.061772399999999905e+01
9.074409317970275879e+01,2.061568099999999859e+01
9.122408843040466309e+01,2.061396200000000078e+01
9.170408368110656738e+01,2.061226299999999867e+01
9.218407893180847168e+01,2.061187699999999978e+01
9.266407418251037598e+01,2.061052199999999957e+01
9.314406919479370117e+01,2.061006400000000127e+01
9.362406444549560547e+01,2.060886500000000154e+01
9.410405969619750977e+01,2.060769799999999918e+01
9.458405494689941406e+01,2.060784400000000005e+01
9.505405020713806152e+01,2.060777099999999962e+01
9.553404545783996582e+01,2.060611400000000160e+01
9.601404070854187012e+01,2.060573899999999981e+01
9.649403572082519531e+01,2.060550999999999888e+01
9.697403097152709961e+01,2.060581200000000024e+01
9.745402622222900391e+01,2.060401900000000097e+01
9.793402147293090820e+01,2.060172700000000034e+01
