Time;Voltage - Dev9_ai0;Voltage - Dev9_ai1;Voltage - Dev9_ai2;Voltage - Dev9_ai3
3,640865277990004500E+9;4,923509767359747400E+0;2,287756577195357600E-2;2,390521574098324100E-1;8,747438786570270700E-1
3,640865277990404600E+9;4,923180731624533700E+0;2,320659861062523300E-2;8,122275948379813500E-1;5,763109173598248700E-1
3,640865277990804700E+9;4,925483981777654600E+0;2,287756577195357600E-2;1,422913168955369300E+0;1,166519278351357700E-1
3,640865277991204700E+9;4,923838803095276400E+0;2,353563144937051400E-2;2,102696292628185600E+0;-2,416648141039748900E-1
3,640865277991604800E+9;4,926142053252813300E+0;2,287756577195357600E-2;2,745628358740278800E+0;-4,325038195686244900E-1
3,640865277992004900E+9;4,924825910303757000E+0;2,287756577195357600E-2;3,317818819492342400E+0;-5,348330031414796300E-1
3,640865277992404900E+9;4,924825910303757000E+0;2,353563144937051400E-2;3,792944732507613500E+0;-5,973492223915251000E-1
3,640865277992804500E+9;4,924167838831121600E+0;2,254853293335553800E-2;4,172980043291922800E+0;-6,361750840843499700E-1
3,640865277993204600E+9;4,922851695889634400E+0;2,320659861062523300E-2;4,517479904941165400E+0;-6,654589963370213200E-1
3,640865277993604700E+9;4,926800124729235000E+0;2,320659861062523300E-2;4,895870766699542500E+0;-6,930977446916478700E-1
3,640865277994004700E+9;4,923509767359747400E+0;2,287756577195357600E-2;5,152518716474872000E+0;-7,144848712086986300E-1
3,640865277994404800E+9;4,925813017515076300E+0;2,287756577195357600E-2;5,266365177884634500E+0;-7,243558526247719800E-1
3,640865277994804900E+9;4,925813017515076300E+0;2,254853293335553800E-2;5,326907820920748500E+0;-7,302784414585112800E-1
3,640865277995204900E+9;4,920877481486864500E+0;2,254853293335553800E-2;5,362772761544804600E+0;-7,315945723088458400E-1
3,640865277995604500E+9;4,924496874567281200E+0;2,320659861062523300E-2;5,379224570508968700E+0;-7,319236050213384600E-1
3,640865277996004600E+9;4,923180731624533700E+0;2,320659861062523300E-2;5,357179146689032800E+0;-7,322526377337946800E-1
3,640865277996404600E+9;4,925813017515076300E+0;2,287756577195357600E-2;5,100860074959024700E+0;-7,273171470431241100E-1
3,640865277996804700E+9;4,924496874567281200E+0;2,254853293335553800E-2;4,575390132637932300E+0;-7,111945440625814200E-1
3,640865277997204800E+9;4,924167838831121600E+0;2,386466428818944200E-2;4,142708819109136800E+0;-6,911235483896778200E-1
3,640865277997604800E+9;4,924825910303757000E+0;2,287756577195357600E-2;3,800183497017375800E+0;-6,756590106428196300E-1
3,640865277998004900E+9;4,923838803095276400E+0;2,287756577195357600E-2;3,299392894041533400E+0;-6,539428511072267200E-1
3,640865277998405000E+9;4,924167838831121600E+0;2,320659861062523300E-2;2,574530704641243800E+0;-6,151169896796108100E-1
3,640865277998804600E+9;4,924825910303757000E+0;2,320659861062523300E-2;1,841772679512285300E+0;-5,624717529032988700E-1
3,640865277999204600E+9;4,923509767359747400E+0;2,287756577195357600E-2;1,150802678111326700E+0;-5,002845654806418200E-1
3,640865277999604700E+9;4,923838803095276400E+0;2,320659861062523300E-2;4,308783474311228000E-1;-4,186844439267419800E-1
3,640865278000004800E+9;4,924496874567281200E+0;2,254853293335553800E-2;-2,623938794202986300E-1;-2,827939117230824900E-1
3,640865278000404800E+9;4,923838803095276400E+0;2,287756577195357600E-2;-8,299753517950403400E-1;3,998727348087125600E-2
3,640865278000804900E+9;4,924496874567281200E+0;2,386466428818944200E-2;-1,444608402396443600E+0;4,996462344635926900E-1
3,640865278001205000E+9;4,923509767359747400E+0;2,287756577195357600E-2;-2,121099596456444300E+0;8,401954055112782500E-1
3,640865278001604600E+9;4,924825910303757000E+0;2,287756577195357600E-2;-2,766661843140488100E+0;1,019847480009934400E+0
3,640865278002004600E+9;4,924496874567281200E+0;2,353563144937051400E-2;-3,333914495645424700E+0;1,118886459640788600E+0
3,640865278002404700E+9;4,924825910303757000E+0;2,287756577195357600E-2;-3,801799426193080800E+0;1,177125333434494900E+0
3,640865278002804800E+9;4,925154946040548200E+0;2,287756577195357600E-2;-4,180845614305984400E+0;1,215951251563700500E+0
3,640865278003204800E+9;4,923509767359747400E+0;2,254853293335553800E-2;-4,528962842159510100E+0;1,244248108309894400E+0
3,640865278003604900E+9;4,925813017515076300E+0;2,287756577195357600E-2;-4,905048090662750900E+0;1,272873999281510100E+0
3,640865278004005000E+9;4,922522660155051400E+0;2,320659861062523300E-2;-5,157087845946607600E+0;1,291957927164102000E+0
3,640865278004404500E+9;4,924167838831121600E+0;2,320659861062523300E-2;-5,268630277813309200E+0;1,300841824782806400E+0
3,640865278004804600E+9;4,925483981777654600E+0;2,320659861062523300E-2;-5,327527322757694200E+0;1,306435390001228200E+0
3,640865278005204700E+9;4,926471088990866500E+0;2,353563144937051400E-2;-5,363721040547324600E+0;1,308738622749723300E+0
3,640865278005604700E+9;4,924825910303757000E+0;2,254853293335553800E-2;-5,378856595947414800E+0;1,309725722501133600E+0
3,640865278006004800E+9;4,923838803095276400E+0;2,320659861062523300E-2;-5,355495195391791100E+0;1,308080556249468400E+0
3,640865278006404900E+9;4,923180731624533700E+0;2,287756577195357600E-2;-5,083713337308119600E+0;1,302816024267147400E+0
3,640865278006804900E+9;4,924496874567281200E+0;2,254853293335553800E-2;-4,559562946546562600E+0;1,288009528254349800E+0
3,640865278007204500E+9;4,924825910303757000E+0;2,287756577195357600E-2;-4,128200300349453400E+0;1,267938500765376300E+0
3,640865278007604600E+9;4,924496874567281200E+0;2,287756577195357600E-2;-3,788967136178469800E+0;1,252144905717649500E+0
3,640865278008004700E+9;4,924825910303757000E+0;2,320659861062523300E-2;-3,281927293474867600E+0;1,230757746249898900E+0
3,640865278008404700E+9;4,924825910303757000E+0;2,254853293335553800E-2;-2,553448602817947100E+0;1,190944727813110700E+0
3,640865278008804800E+9;4,924825910303757000E+0;2,320659861062523300E-2;-1,819705651411992300E+0;1,138957483486283400E+0
3,640865278009204900E+9;4,924167838831121600E+0;2,320659861062523300E-2;-1,128737034555781200E+0;1,077757313896679600E+0
3,640865278009604900E+9;4,924825910303757000E+0;2,320659861062523300E-2;-4,114457233160099800E-1;9,961570945212415700E-1
3,640865278010004500E+9;4,924496874567281200E+0;2,287756577195357600E-2;2,808393351887938400E-1;8,625696546421154400E-1
3,640865278010404600E+9;4,926142053252813300E+0;2,320659861062523300E-2;8,487502654105839600E-1;5,493302128937185300E-1
3,640865278010804700E+9;4,925483981777654600E+0;2,254853293335553800E-2;1,468648798873754900E+0;8,769703643213321000E-2
3,640865278011204700E+9;4,924825910303757000E+0;2,287756577195357600E-2;2,147444867701536500E+0;-2,600906499524512900E-1
3,640865278011604800E+9;4,924167838831121600E+0;2,353563144937051400E-2;2,789060849022722900E+0;-4,400715728580114100E-1
3,640865278012004800E+9;4,924496874567281200E+0;2,254853293335553800E-2;3,356973913537842700E+0;-5,410846251395380300E-1
3,640865278012404900E+9;4,924167838831121600E+0;2,287756577195357600E-2;3,819267513146653600E+0;-6,003105169481812700E-1
3,640865278012805000E+9;4,925483981777654600E+0;2,254853293335553800E-2;4,195683462974375100E+0;-6,388073458730179100E-1
3,640865278013204600E+9;4,925483981777654600E+0;2,287756577195357600E-2;4,538209133117675300E+0;-6,664460944973048500E-1
3,640865278013604600E+9;4,924825910303757000E+0;2,254853293335553800E-2;4,914954838346631900E+0;-6,957300064254642300E-1
3,640865278014004700E+9;4,920548445754173300E+0;2,287756577195357600E-2;5,163376903293184700E+0;-7,154719693518069000E-1
3,640865278014404800E+9;4,923838803095276400E+0;2,254853293335553800E-2;5,269655538629209000E+0;-7,263300489040034300E-1
3,640865278014804800E+9;4,924825910303757000E+0;2,287756577195357600E-2;5,328553001595990300E+0;-7,283042451819153900E-1
3,640865278015204900E+9;4,924167838831121600E+0;2,320659861062523300E-2;5,363101797715824400E+0;-7,302784414585112800E-1
3,640865278015605000E+9;4,925813017515076300E+0;2,320659861062523300E-2;5,377579389574577800E+0;-7,315945723088458400E-1
3,640865278016004600E+9;4,926800124729235000E+0;2,287756577195357600E-2;5,351914568090154300E+0;-7,289623106075934200E-1
3,640865278016404600E+9;4,925154946040548200E+0;2,320659861062523300E-2;5,070259736941253900E+0;-7,269881143301205600E-1
3,640865278016804700E+9;4,922851695889634400E+0;2,287756577195357600E-2;4,543802734573009900E+0;-7,102074459180176500E-1
3,640865278017204800E+9;4,924825910303757000E+0;2,320659861062523300E-2;4,116715052387850600E+0;-6,907945156725484600E-1
3,640865278017604800E+9;4,925483981777654600E+0;2,320659861062523300E-2;3,776822030187182200E+0;-6,740138470476678700E-1
3,640865278018004900E+9;4,925154946040548200E+0;2,287756577195357600E-2;3,253657117979669200E+0;-6,519686547771906800E-1
3,640865278018405000E+9;4,925154946040548200E+0;2,254853293335553800E-2;2,525504656105568700E+0;-6,121556951401989600E-1
3,640865278018804500E+9;4,925154946040548200E+0;2,254853293335553800E-2;1,799327360193863500E+0;-5,588523928336099900E-1
3,640865278019204600E+9;4,925154946040548200E+0;2,287756577195357600E-2;1,104738033281316100E+0;-4,960071398292056300E-1
3,640865278019604700E+9;4,924825910303757000E+0;2,287756577195357600E-2;3,818524400459762400E-1;-4,121037888271176800E-1
3,640865278020004700E+9;4,924496874567281200E+0;2,353563144937051400E-2;-2,992455505128625600E-1;-2,702906661450887900E-1
3,640865278020404800E+9;4,925154946040548200E+0;2,320659861062523300E-2;-8,648528180706336300E-1;6,729699966511623600E-2
3,640865278020804900E+9;4,926142053252813300E+0;2,254853293335553800E-2;-1,488698780407163200E+0;5,276140366151070800E-1
3,640865278021204900E+9;4,924167838831121600E+0;2,287756577195357600E-2;-2,166835142568057200E+0;8,563180261551687200E-1
3,640865278021604500E+9;4,926471088990866500E+0;2,320659861062523300E-2;-2,808449008992258000E+0;1,028731374731984400E+0
3,640865278022004600E+9;4,923838803095276400E+0;2,320659861062523300E-2;-3,370437151704305000E+0;1,123492924087778000E+0
3,640865278022404700E+9;4,925483981777654600E+0;2,287756577195357600E-2;-3,833715635451981900E+0;1,182718897798028700E+0
3,640865278022804700E+9;4,925483981777654600E+0;2,287756577195357600E-2;-4,205194073164957300E+0;1,218254484052786700E+0
3,640865278023204800E+9;4,925154946040548200E+0;2,353563144937051400E-2;-4,551995178672713700E+0;1,247538440553742200E+0
3,640865278023604900E+9;4,925154946040548200E+0;2,287756577195357600E-2;-4,926435272199564800E+0;1,274848198696483000E+0
3,640865278024004900E+9;4,925813017515076300E+0;2,254853293335553800E-2;-5,166300789370858100E+0;1,294261159870514300E+0
3,640865278024404500E+9;4,923180731624533700E+0;2,320659861062523300E-2;-5,271591581604903700E+0;1,300512791535894500E+0
3,640865278024804600E+9;4,924167838831121600E+0;2,254853293335553800E-2;-5,329830559275465300E+0;1,307093456500113300E+0
3,640865278025204700E+9;4,925154946040548200E+0;2,287756577195357600E-2;-5,365037175783346200E+0;1,311041855504933700E+0
3,640865278025604700E+9;4,922851695889634400E+0;2,353563144937051400E-2;-5,377869494495855400E+0;1,310383789002759400E+0
3,640865278026004800E+9;4,920548445754173300E+0;2,287756577195357600E-2;-5,350230654555145000E+0;1,310054755751878000E+0
3,640865278026404900E+9;4,923838803095276400E+0;2,320659861062523300E-2;-5,055087410343289500E+0;1,303145057515016100E+0
3,640865279049698400E+9;4,923509767359747400E+0;2,287756577195357600E-2;6,762603251387472300E-2;9,171891474119316900E-1
3,640865279050098400E+9;4,923509767359747400E+0;2,287756577195357600E-2;6,585691669090152400E-1;6,845627751187115500E-1
3,640865279050498500E+9;4,925483981777654600E+0;2,353563144937051400E-2;1,250499739584664200E+0;2,446457165605590300E-1
3,640865279050898500E+9;4,923509767359747400E+0;2,353563144937051400E-2;1,924031058053751000E+0;-1,636840423941697300E-1
3,640865279051298600E+9;4,925813017515076300E+0;2,287756577195357600E-2;2,585059789466404500E+0;-3,900585940906284300E-1
3,640865279051698700E+9;4,923838803095276400E+0;2,287756577195357600E-2;3,176992122138365500E+0;-5,091684495001583800E-1
3,640865279052098300E+9;4,923180731624533700E+0;2,287756577195357600E-2;3,676795482664393200E+0;-5,799104877090375300E-1
3,640865279052498300E+9;4,924167838831121600E+0;2,254853293335553800E-2;4,080192167873363500E+0;-6,243299060026721300E-1
3,640865279052898400E+9;4,924496874567281200E+0;2,320659861062523300E-2;4,420743522217523300E+0;-6,549299492717014500E-1
3,640865279053298500E+9;4,924825910303757000E+0;2,320659861062523300E-2;4,799134281773604000E+0;-6,822396650136584000E-1
3,640865279053698500E+9;4,924167838831121600E+0;2,353563144937051400E-2;5,104479469963471200E+0;-7,082332496278787000E-1
3,640865279054098600E+9;4,926142053252813300E+0;2,287756577195357600E-2;5,242016509406434800E+0;-7,210655254897776500E-1
3,640865279054498700E+9;4,923838803095276400E+0;2,287756577195357600E-2;5,313417339699739700E+0;-7,246848853380689600E-1
3,640865279054898300E+9;4,922522660155051400E+0;2,320659861062523300E-2;5,356192038195178600E+0;-7,283042451819153900E-1
3,640865279055298300E+9;4,922522660155051400E+0;2,287756577195357600E-2;5,377250353388713000E+0;-7,286332778947726100E-1
3,640865279055698400E+9;4,924825910303757000E+0;2,287756577195357600E-2;5,374289027731126800E+0;-7,286332778947726100E-1
3,640865279056098500E+9;4,925483981777654600E+0;2,320659861062523300E-2;5,211745194366320000E+0;-7,263300489040034300E-1
3,640865279056498500E+9;4,923509767359747400E+0;2,320659861062523300E-2;4,725101275672632700E+0;-7,134977730652551900E-1
3,640865279056898600E+9;4,923180731624533700E+0;2,320659861062523300E-2;4,243393552156552700E+0;-6,924396792578112500E-1
3,640865279057298700E+9;4,925483981777654600E+0;2,287756577195357600E-2;3,896590690961199100E+0;-6,759880433617324600E-1
3,640865279057698200E+9;4,924825910303757000E+0;2,254853293335553800E-2;3,455355215196442000E+0;-6,572331783207371300E-1
3,640865279058098300E+9;4,924167838831121600E+0;2,254853293335553800E-2;2,780505964284848600E+0;-6,230137751013868900E-1
3,640865279058498400E+9;4,924496874567281200E+0;2,320659861062523300E-2;2,037218604081656000E+0;-5,743169312754561300E-1
3,640865279058898400E+9;4,924167838831121600E+0;2,320659861062523300E-2;1,338680649093276300E+0;-5,150910388272994500E-1
3,640865279059298500E+9;4,924496874567281200E+0;2,320659861062523300E-2;6,197432723197747700E-1;-4,397425401068588700E-1
3,640865279059698600E+9;4,924825910303757000E+0;2,287756577195357600E-2;-9,557425149265418000E-2;-3,235939756575008700E-1
3,640865279060098600E+9;4,924167838831121600E+0;2,287756577195357600E-2;-6,809235341407373600E-1;-6,563226521010553900E-2
