Time;Voltage - Dev9_ai0;Voltage - Dev9_ai1;Voltage - Dev9_ai2;Voltage - Dev9_ai3
3,6408661064349351E+9;4,9021224452260617E+0;4,5580831813883380E-2;-5,2275010600500211E+0;1,3057773235028909E+0
3,6408661064353352E+9;4,9027805166565042E+0;4,5909864657673563E-2;-5,2804754930708926E+0;1,3070934565001133E+0
3,6408661064357352E+9;4,9008063023689479E+0;4,5580831813883380E-2;-5,3137079038467201E+0;1,3107128222537781E+0
3,6408661064361348E+9;4,8985030523810957E+0;4,5909864657673563E-2;-5,3258821538221390E+0;1,3116999220076566E+0
3,6408661064365349E+9;4,9014643737968759E+0;4,5909864657673563E-2;-5,3025207554495823E+0;1,3110418555049337E+0
3,6408661064369349E+9;4,9021224452260617E+0;4,5251798970167935E-2;-5,0106678711480983E+0;1,3057773235028909E+0
3,6408661064373350E+9;4,9031095523721975E+0;4,5909864657673563E-2;-4,4888207717152326E+0;1,2880095282543498E+0
3,6408661064377351E+9;4,9011353380827547E+0;4,5909864657673563E-2;-4,0676581934464240E+0;1,2689256004661709E+0
3,6408661064381351E+9;4,9024514809411261E+0;4,5909864657673563E-2;-3,7037475735283789E+0;1,2528029721717833E+0
3,6408661064385352E+9;4,9011353380827547E+0;4,5909864657673563E-2;-3,1707141721945207E+0;1,2287835469428536E+0
3,6408661064389353E+9;4,9021224452260617E+0;4,5580831813883380E-2;-2,4827065606675207E+0;1,1902866614088889E+0
3,6408661064393349E+9;4,9017934095113116E+0;4,5251798970167935E-2;-1,7693636514252358E+0;1,1392865166680572E+0
3,6408661064397349E+9;4,9017934095113116E+0;4,5909864657673563E-2;-1,0514143541612386E+0;1,0761121481079630E+0
3,6408661064401350E+9;4,9024514809411261E+0;4,5251798970167935E-2;-3,1273589421270959E-1;9,8793126637433715E-1
3,6408661064405351E+9;4,9014643737968759E+0;4,5580831813883380E-2;3,5191044391879966E-1;8,4414380237829323E-1
3,6408661064409351E+9;4,9024514809411261E+0;4,5909864657673563E-2;9,0205362499731945E-1;5,0787205855250661E-1
3,6408661064413352E+9;4,9011353380827547E+0;4,5909864657673563E-2;1,5137263649145483E+0;5,8413112777238346E-2
3,6408661064417353E+9;4,9017934095113116E+0;4,5580831813883380E-2;2,1747546614608630E+0;-2,6107774829617203E-1
3,6408661064421349E+9;4,8998191952294121E+0;4,5580831813883380E-2;2,8068286870093151E+0;-4,3546511433724822E-1
3,6408661064425349E+9;4,9001482309422766E+0;4,5580831813883380E-2;3,3770450134715904E+0;-5,3483300314147963E-1
3,6408661064429350E+9;4,9024514809411261E+0;4,5909864657673563E-2;3,8584226524388350E+0;-5,9471696056046153E-1
3,6408661064433351E+9;4,9027805166565042E+0;4,5909864657673563E-2;4,2443806575123695E+0;-6,3354282229305159E-1
3,6408661064437351E+9;4,9021224452260617E+0;4,5909864657673563E-2;4,5859192659362309E+0;-6,6249770185402756E-1
3,6408661064441352E+9;4,9034385880882043E+0;4,5580831813883380E-2;4,9363421612792377E+0;-6,9145258110676866E-1
3,6408661064445353E+9;4,8994901595168612E+0;4,5580831813883380E-2;5,1357378830006208E+0;-7,0658808605173040E-1
3,6408661064449348E+9;4,9008063023689479E+0;4,5580831813883380E-2;5,2285260317062105E+0;-7,1711713292291035E-1
3,6408661064453349E+9;4,9031095523721975E+0;4,5251798970167935E-2;5,2824879458508480E+0;-7,1810423106512711E-1
3,6408661064457350E+9;4,9008063023689479E+0;4,5580831813883380E-2;5,3157205925512834E+0;-7,1974939463474719E-1
3,6408661064461350E+9;4,9027805166565042E+0;4,5909864657673563E-2;5,3282239654602712E+0;-7,2172359091707128E-1
3,6408661064465351E+9;4,9017934095113116E+0;4,5909864657673563E-2;5,3005849312554094E+0;-7,1909132920701024E-1
3,6408661064469352E+9;4,9004772666554546E+0;4,5909864657673563E-2;5,0021493171575333E+0;-7,1349777306525519E-1
3,6408661064473352E+9;4,9031095523721975E+0;4,5909864657673563E-2;4,4822731232618116E+0;-6,9671710457501523E-1
3,6408661064477348E+9;4,9008063023689479E+0;4,5909864657673563E-2;4,0683469087562836E+0;-6,7829127239302722E-1
3,6408661064481349E+9;4,9011353380827547E+0;4,5909864657673563E-2;3,6922601118222400E+0;-6,6118157097166286E-1
3,6408661064485350E+9;4,9017934095113116E+0;4,5251798970167935E-2;3,1539597223944029E+0;-6,3584605136058170E-1
3,6408661064489350E+9;4,9014643737968759E+0;4,5580831813883380E-2;2,4596978864157637E+0;-5,9636212420519930E-1
3,6408661064493351E+9;4,9014643737968759E+0;4,5909864657673563E-2;1,7516175083474943E+0;-5,4536205070762545E-1
3,6408661064497352E+9;4,9008063023689479E+0;4,5909864657673563E-2;1,0356410706890058E+0;-4,7988453537748293E-1
3,6408661064501352E+9;4,9014643737968759E+0;4,5909864657673563E-2;2,9367161840672817E-1;-3,9005859409062843E-1
3,6408661064505348E+9;4,9014643737968759E+0;4,5909864657673563E-2;-3,6867146464029604E-1;-2,3409706003991970E-1
3,6408661064509349E+9;4,9017934095113116E+0;4,6567930345478195E-2;-9,1354965721994175E-1;1,2981324230885605E-1
3,6408661064513350E+9;4,9034385880882043E+0;4,5580831813883380E-2;-1,5275246356832384E+0;5,7104638960611798E-1
3,6408661064517350E+9;4,9008063023689479E+0;4,5251798970167935E-2;-2,1882222686730581E+0;8,7375677940668828E-1
3,6408661064521351E+9;4,9021224452260617E+0;4,5909864657673563E-2;-2,8239135509537796E+0;1,0366281701158826E+0
3,6408661064525352E+9;4,9017934095113116E+0;4,5909864657673563E-2;-3,3865597660065214E+0;1,1310606871622777E+0
3,6408661064529352E+9;4,9011353380827547E+0;4,5909864657673563E-2;-3,8666189451153481E+0;1,1883124621993726E+0
3,6408661064533353E+9;4,9027805166565042E+0;4,5909864657673563E-2;-4,2552071261195650E+0;1,2274674140741524E+0
3,6408661064537349E+9;4,9008063023689479E+0;4,5580831813883380E-2;-4,6023372882249127E+0;1,2567513709078708E+0
3,6408661064541349E+9;4,9024514809411261E+0;4,5580831813883380E-2;-4,9409127493408640E+0;1,2814288634482764E+0
3,6408661064545350E+9;4,9024514809411261E+0;4,5909864657673563E-2;-5,1396490605694787E+0;1,2988676253033851E+0
3,6408661064549351E+9;4,9021224452260617E+0;4,5909864657673563E-2;-5,2298042961679032E+0;1,3064353900012282E+0
3,6408661064553351E+9;4,8998191952294121E+0;4,5909864657673563E-2;-5,2834367969233309E+0;1,3097257225011336E+0
3,6408661064557352E+9;4,9008063023689479E+0;4,5580831813883380E-2;-5,3163401740896479E+0;1,3110418555049337E+0
3,6408661064561353E+9;4,9044256952381122E+0;4,5909864657673563E-2;-5,3275273227576942E+0;1,3116999220076566E+0
3,6408661064565349E+9;4,9027805166565042E+0;4,5580831813883380E-2;-5,2975852488733164E+0;1,3116999220076566E+0
3,6408661064569349E+9;4,9034385880882043E+0;4,5251798970167935E-2;-4,9912548883538284E+0;1,3034740907630216E+0
3,6408661064573350E+9;4,9011353380827547E+0;4,5580831813883380E-2;-4,4674336039430473E+0;1,2880095282543498E+0
3,6408661064577351E+9;4,8994901595168612E+0;4,5909864657673563E-2;-4,0564710654749865E+0;1,2692546337000390E+0
3,6408661064581351E+9;4,9024514809411261E+0;4,6238897501538499E-2;-3,6820313927336938E+0;1,2514868392640528E+0
3,6408661064585352E+9;4,9024514809411261E+0;4,5580831813883380E-2;-3,1387979823827123E+0;1,2271383808573098E+0
3,6408661064589353E+9;4,9021224452260617E+0;4,5909864657673563E-2;-2,4445387621517032E+0;1,1879834289982454E+0
3,6408661064593348E+9;4,9014643737968759E+0;4,5251798970167935E-2;-1,7394216777449378E+0;1,1359961848561080E+0
3,6408661064597349E+9;4,9021224452260617E+0;4,5909864657673563E-2;-1,0188401182620714E+0;1,0718347170719871E+0
3,6408661064601350E+9;4,9027805166565042E+0;4,5251798970167935E-2;-2,8246487894580102E-1;9,8332480264518018E-1
3,6408661064605350E+9;4,9021224452260617E+0;4,5909864657673563E-2;3,7987824247597612E-1;8,3427281024150879E-1
3,6408661064609351E+9;4,9017934095113116E+0;4,5251798970167935E-2;9,2673110732298924E-1;4,8878814675914117E-1
3,6408661064613352E+9;4,9017934095113116E+0;4,5909864657673563E-2;1,5420232325967913E+0;4,0974372008660456E-2
3,6408661064617352E+9;4,9011353380827547E+0;4,5580831813883380E-2;2,2004192880500288E+0;-2,7127776448328733E-1
3,6408661064621348E+9;4,9008063023689479E+0;4,5580831813883380E-2;2,8324933429654711E+0;-4,3974254010685887E-1
3,6408661064625349E+9;4,9027805166565042E+0;4,5909864657673563E-2;3,4000774243280261E+0;-5,3680719956371181E-1
3,6408661064629350E+9;4,9021224452260617E+0;4,5909864657673563E-2;3,8732292186857387E+0;-5,9636212420519930E-1
3,6408661064633350E+9;4,9011353380827547E+0;4,5580831813883380E-2;4,2568839922391044E+0;-6,3485895318903018E-1
3,6408661064637351E+9;4,9017934095113116E+0;4,5580831813883380E-2;4,5980935766937323E+0;-6,6249770185402756E-1
3,6408661064641352E+9;4,9017934095113116E+0;4,5251798970167935E-2;4,9458841980949968E+0;-6,8947838480364709E-1
3,6408661064645352E+9;4,9017934095113116E+0;4,5580831813883380E-2;5,1413314940644312E+0;-7,0527195519013464E-1
3,6408661064649348E+9;4,9017934095113116E+0;4,5580831813883380E-2;5,2314873560318116E+0;-7,1349777306525519E-1
3,6408661064653349E+9;4,9011353380827547E+0;4,5251798970167935E-2;5,2834750541196378E+0;-7,1810423106512711E-1
3,640866107487735300E+9;4,899490159516861200E+0;4,755502887774604900E-2;2,709763653588223200E+0;-6,111685969596344400E-1
3,640866107488134900E+9;4,900148230942276600E+0;4,722599603358195600E-2;1,989508734839092700E+0;-5,624717529032988700E-1
3,640866107488534900E+9;4,900477266655454600E+0;4,722599603358195600E-2;1,288009528254349800E+0;-5,032458601576704800E-1
3,640866107488935000E+9;4,899490159516861200E+0;4,755502887774604900E-2;5,519624767144493100E-1;-4,246070334986740700E-1
3,640866107489335100E+9;4,900148230942276600E+0;4,755502887774604900E-2;-1,587485503943372700E-1;-3,022068454796386600E-1
3,640866107489735100E+9;4,899490159516861200E+0;4,722599603358195600E-2;-7,263300489040034300E-1;-1,759347282831726100E-2
3,640866107490135200E+9;4,899819195229412100E+0;4,722599603358195600E-2;-1,299834026475654500E+0;4,242976886019612600E-1
3,640866107490535300E+9;4,899819195229412100E+0;4,722599603358195600E-2;-1,948357431131007700E+0;7,826146197171036700E-1
3,640866107490934800E+9;4,899819195229412100E+0;4,755502887774604900E-2;-2,597538993119417000E+0;9,849699682600116000E-1
3,640866107491334900E+9;4,900806302368947900E+0;4,722599603358195600E-2;-3,201972297002360500E+0;1,098815436270394600E+0
3,640866107491735000E+9;4,899161123804625500E+0;4,755502887774604900E-2;-3,718225027657959800E+0;1,167912403976768100E+0
3,640866107492135000E+9;4,898174016669802500E+0;4,722599603358195600E-2;-4,138400329664202500E+0;1,212660919447693200E+0
3,640866107492535100E+9;4,899490159516861200E+0;4,722599603358195600E-2;-4,471382004099978300E+0;1,243590041862731700E+0
3,640866107492935200E+9;4,900148230942276600E+0;4,788406172198497000E-2;-4,815221935975843700E+0;1,267938500765376300E+0
3,640866107493335200E+9;4,900477266655454600E+0;4,755502887774604900E-2;-5,086345606521902600E+0;1,290312760949323000E+0
3,640866107493734800E+9;4,899819195229412100E+0;4,788406172198497000E-2;-5,210062272594728800E+0;1,301170858029854900E+0
3,640866107494134900E+9;4,902780516656504200E+0;4,788406172198497000E-2;-5,272578682872143900E+0;1,304461190507858700E+0
3,640866107494535000E+9;4,897186909537806400E+0;4,755502887774604900E-2;-5,312720802508751600E+0;1,311370888756226500E+0
3,640866107494935000E+9;4,899161123804625500E+0;4,788406172198497000E-2;-5,333778964756215000E+0;1,308738622749723300E+0
3,640866107495335100E+9;4,900806302368947900E+0;4,689696318949267100E-2;-5,329501525486641400E+0;1,308409589499527300E+0
3,640866107495735200E+9;4,898832088092703400E+0;4,722599603358195600E-2;-5,157416879637873200E+0;1,305777323502890900E+0
3,640866107496135200E+9;4,899819195229412100E+0;4,722599603358195600E-2;-4,639518064266012800E+0;1,291299860677781900E+0
3,640866107496534800E+9;4,900148230942276600E+0;4,722599603358195600E-2;-4,175252049536680100E+0;1,271557866340900600E+0
3,640866107496934900E+9;4,900148230942276600E+0;4,689696318949267100E-2;-3,843257595133561900E+0;1,255435237993691300E+0
3,640866107497335000E+9;4,900806302368947900E+0;4,722599603358195600E-2;-3,379321041189795600E+0;1,235364211318324700E+0
3,640866107497735000E+9;4,900148230942276600E+0;4,755502887774604900E-2;-2,699539153682706200E+0;1,199828624321533900E+0
3,640866107498135100E+9;4,899819195229412100E+0;4,722599603358195600E-2;-1,979944569377595700E+0;1,151789777670964700E+0
